RecordedAtTime,DirectionRef,PublishedLineName,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,VehicleRef,VehicleLocation.Latitude,VehicleLocation.Longitude,NextStopPointName,ArrivalProximityText,DistanceFromStop,ExpectedArrivalTime,ScheduledArrivalTime
2017-10-01 00:53:45,1,M42,E 41 ST/1 AV,40.748046,-73.96989,42 ST PIER CROSSTOWN,40.762549,-74.000971,NYCT_3931,40.76264,-74.00038,12 AV/W 42 ST,approaching,69,2017-10-01 00:54:27,24:38:00
2017-10-01 00:54:02,0,Bx13,W 178 ST/FT WASHINGTON AV,40.848493,-73.938558,RIVER AV - 149 ST,40.819692,-73.930046,NYCT_4378,40.834458,-73.928514,OGDEN AV/W 165 ST,approaching,36,2017-10-01 00:54:19,24:37:17
2017-10-01 00:53:53,1,Q16,TOTTEN AV/CROSS ISLAND PY,40.791429,-73.781062,FLUSHING MAIN ST STATION via UTOPIA,40.760901,-73.827364,NYCT_4656,40.762249,-73.828161,39 AV/UNION ST,< 1 stop away,447,2017-10-01 00:56:36,24:55:00
2017-10-01 00:54:09,1,B26,WYCKOFF ST/PALMETTO ST,40.69915,-73.910476,DNTWN BKLYN TILLARY ST via HALSEY,40.693939,-73.990314,NYCT_3990,40.682996,-73.959019,PUTNAM AV/CLASSON AV,at stop,0,NA,24:26:04
2017-10-01 00:54:07,1,Q24,ARCHER AV/MERRICK BL,40.704527,-73.792351,LFYTT ST PTCHN AV via ATLNTC AV via BDWY,40.692386,-73.927876,NYCT_4853,40.70475,-73.791951,JAMAICA AV/165 ST,< 1 stop away,419,2017-10-01 00:55:24,24:51:52
2017-10-01 00:54:04,1,Bx13,RIVER AV/E 150 ST,40.820631,-73.929494,WASHINGTON HTS GW BRIDGE,40.849112,-73.93775,NYCT_4421,40.847927,-73.930326,W 181 ST/AMSTERDAM AV,approaching,67,2017-10-01 00:54:17,24:58:59
2017-10-01 00:54:06,1,B46,WASHINGTON PLZ/LANE3,40.709392,-73.95952,KINGS PLAZA via UTICA,40.60914,-73.921443,NYCT_4236,40.63978,-73.929106,UTICA AV/FARRAGUT RD,< 1 stop away,288,2017-10-01 00:54:52,24:37:01
2017-10-01 00:53:52,0,B35,39 ST/1 AV,40.656455,-74.012243,BROWNSVILLE M GASTON BL via CHURCH,40.656346,-73.907191,NYCT_415,40.65681,-73.903675,HEGEMAN AV/MOTHER GASTON BL,at stop,0,2017-10-01 00:54:13,24:40:31
2017-10-01 00:54:01,0,Bx6,RIVERSIDE DR W/157-10 RIVERSIDE DR W,40.836311,-73.948435,HUNTS POINT,40.810009,-73.876437,NYCT_7764,40.814785,-73.881693,HALLECK ST/OAK PT AV,< 1 stop away,465,2017-10-01 00:54:56,24:23:19
2017-10-01 00:53:45,1,Bx3,W 238 ST/BROADWAY,40.884969,-73.900478,WASHINGTON HTS GW BRIDGE,40.849011,-73.93689,NYCT_4401,40.846956,-73.920451,UNIVERSITY AV/W 174 ST,at stop,29,2017-10-01 00:54:13,24:34:00
2017-10-01 00:53:53,1,Bx12,BAY PLAZA BL/APPLEBEE'S,40.866285,-73.826858,INWOOD BWY-207 ST- PEL PKY via FRDHAM RD,40.867787,-73.920551,NYCT_1224,40.86437,-73.918684,W 207 ST/10 AV,at stop,4,2017-10-01 00:54:13,24:42:21
2017-10-01 00:53:53,1,M14D,DELANCEY ST/COLUMBIA ST,40.716423,-73.98025,CHELSEA PIERS 11 AV CROSSTOWN,40.744417,-74.00815,NYCT_5272,40.725716,-73.977151,AV C/E 11 ST,approaching,92,2017-10-01 00:54:25,24:50:00
2017-10-01 00:53:56,1,B8,ROCKAWAY AV/HEGEMAN AV,40.655904,-73.907318,BAY RIDGE 95 ST STA,40.616262,-74.031131,NYCT_261,40.655202,-73.907037,LINDEN BL/THOMAS BOYLAND ST,< 1 stop away,273,2017-10-01 00:54:34,00:59:10
2017-10-01 00:53:46,0,Bx19,RIVERBANK ST PK/CULTURAL CTR,40.8267,-73.955473,BRONX PK via 149 ST via SOUTHRN,40.861203,-73.880674,NYCT_5523,40.821413,-73.938545,W 145 ST/MALCOLM X BL,< 1 stop away,211,2017-10-01 00:54:51,24:58:07
2017-10-01 00:53:59,0,M2,4 AV/E 10 ST,40.731342,-73.990292,WASHINGTON HTS BWAY - 168 ST via MADISON,40.840581,-73.938431,NYCT_6392,40.808504,-73.948559,ADAM C POWELL BL/W 125 ST,approaching,87,2017-10-01 00:54:22,24:51:21
2017-10-01 00:53:59,1,Q48,ROOSEVELT AV/MAIN ST,40.759584,-73.830302,LAGUARDIA AIRPORT,40.768643,-73.868269,NYCT_7412,40.76873,-73.868209,DITMARS BL/102 ST,at stop,0,2017-10-01 00:54:13,24:48:00
2017-10-01 01:04:07,1,M60-SBS,LGA/TERMINAL D,40.768386,-73.862535,SELECT BUS WEST SIDE BWAY - 106 ST,40.801424,-73.968241,NYCT_5846,40.797716,-73.921047,E 125 ST/2 AV,0.8 miles away,1255,2017-10-01 01:06:04,25:04:12
2017-10-01 01:04:17,1,Q58,41 RD/MAIN ST,40.757391,-73.82929,RIDGEWOOD TERM,40.699697,-73.910768,NYCT_3967,40.70113,-73.904856,SENECA AV/CORNELIA ST,at stop,4,2017-10-01 01:04:27,24:32:26
2017-10-01 01:03:54,0,S53,RICHMOND TER/PARK AV,40.640046,-74.130627,BAY RIDGE 86 ST STA,40.622647,-74.028537,NYCT_8254,40.611446,-74.09856,CLOVE RD/MILFORD DR,< 1 stop away,200,2017-10-01 01:04:29,01:00:57
2017-10-01 01:04:12,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883617,BENSONHURST HARWAY AV,40.592947,-73.993383,NYCT_5110,40.607149,-73.988389,BAY PY/77 ST,approaching,56,2017-10-01 01:04:27,25:08:06
2017-10-01 01:04:19,1,M11,BROADWAY/W 133 ST,40.818494,-73.955937,WEST VILL ABINGDON SQ via 9 AV,40.737071,-74.005867,NYCT_6663,40.743938,-74.003184,9 AV/W 18 ST,approaching,97,2017-10-01 01:04:50,25:08:04
2017-10-01 01:03:55,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883617,BENSONHURST HARWAY AV,40.592947,-73.993383,NYCT_7141,40.634521,-73.939356,GLENWOOD RD/E 39 ST,at stop,15,2017-10-01 01:04:27,25:07:48
2017-10-01 01:04:19,0,M103,PARK ROW/BEEKMAN ST,40.711859,-74.006156,E HARLEM 125 ST via 3 AV,40.804268,-73.935301,NYCT_5258,40.759786,-73.967874,3 AV/E 60 ST,< 1 stop away,357,2017-10-01 01:05:33,24:56:44
2017-10-01 01:04:06,0,Q12,ROOSEVELT AV/LAYOVER,40.758997,-73.831756,LITTLE NECK GLENWOOD ST VIA NORTHERN,40.771766,-73.733304,NYCT_4193,40.76546,-73.743102,NORTHERN BL/244 ST,approaching,114,2017-10-01 01:04:27,24:31:52
2017-10-01 01:03:53,1,Bx11,W FARMS RD/WESTCHESTER AV,40.825047,-73.891564,WASHINGTON HEIGHTS  G W BRIDGE,40.849034,-73.93731,NYCT_7733,40.840286,-73.921021,W 170 ST/EDWARD L. GRANT HY,at stop,2,2017-10-01 01:04:27,25:02:05
2017-10-01 01:04:24,0,Q4,TEARDROP/LAYOVER,40.701747,-73.802398,CAMBRIA HTS 235 ST via LINDEN,40.690804,-73.727581,NYCT_8408,40.690825,-73.727576,235 ST / LINDEN BL,at stop,0,2017-10-01 01:04:27,25:06:00
2017-10-01 01:03:01,0,B36,SURF AV/W 37 ST,40.573779,-74.002511,SHEEPSHEAD BAY AVENUE U,40.60002,-73.941872,NYCT_7158,40.575549,-73.981691,SURF AV/STILLWELL AV,approaching,110,2017-10-01 01:04:27,24:59:00
2017-10-01 01:04:15,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695535,-73.990829,KINGS PLAZA via FLATBSH,40.609212,-73.921513,NYCT_5146,40.608594,-73.921346,Flatbush Av/Av U,< 1 stop away,223,2017-10-01 01:05:05,24:52:00
2017-10-01 01:04:18,1,B44,WASHINGTON PLZ/WASHINGTON PLZ,40.709285,-73.959526,EMMONS AV,40.584028,-73.938408,NYCT_5145,40.707796,-73.961091,LEE AV/TAYLOR ST,approaching,111,2017-10-01 01:04:39,25:01:26
2017-10-01 01:04:17,1,Q58,41 RD/MAIN ST,40.757391,-73.82929,RIDGEWOOD TERM,40.699697,-73.910768,NYCT_4523,40.740848,-73.853677,108 ST/VAN CLEEF ST,at stop,3,2017-10-01 01:04:27,24:40:38
2017-10-01 01:04:02,1,Bx31,VAN CORTLANDT PK E/E 242 ST,40.902659,-73.868376,WESTCHESTER SQ,40.841077,-73.842848,NYCT_7706,40.873113,-73.844256,EASTCHESTER RD/BURKE AV,approaching,46,2017-10-01 01:04:27,25:03:54
2017-10-01 01:04:15,0,B82,STILLWELL TERMINAL BUS LOOP,40.577079,-73.981296,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,40.642991,-73.878325,NYCT_6831,40.630722,-73.920695,FLATLANDS AV/RALPH AV,< 1 stop away,299,2017-10-01 01:05:44,25:06:00
2017-10-01 01:03:56,1,Q2,HEMPSTEAD AV/225 ST,40.71162,-73.729229,JAMAICA 165 ST TERM,40.707614,-73.795538,NYCT_8039,40.712319,-73.785204,HILLSIDE AV/EDGERTON BL,approaching,50,2017-10-01 01:04:27,01:02:29
2017-10-01 01:04:14,1,M10,FRED DOUGLASS BL/W 158 ST,40.830954,-73.93599,COLUMBUS CIRCLE via CENTRAL PARK W.,40.766529,-73.981964,NYCT_6400,40.808857,-73.952129,FREDERICK DOUGLASS/W 121 ST,< 1 stop away,176,2017-10-01 01:05:21,25:00:44
2017-10-01 01:04:02,1,Bx19,SOUTHERN BL/BOTANICAL GARDENS,40.861148,-73.88101,HAMILTON HTS  BWAY-145 ST,40.826407,-73.950176,NYCT_5939,40.855356,-73.881092,SOUTHERN BL/E 187 ST,< 1 stop away,250,2017-10-01 01:04:48,01:02:21
2017-10-01 01:04:01,0,M86-SBS,W 86 ST/BROADWAY,40.788358,-73.97679,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,40.780248,-73.946809,NYCT_5831,40.776818,-73.949239,E 86 ST/1 AV,at stop,3,2017-10-01 01:04:27,25:05:47
2017-10-01 01:03:58,0,B49,ORIENTAL BL/MACKENZIE ST,40.578139,-73.939799,BD-STY FLTN ST via OCEAN AV via ROGRS AV,40.680644,-73.955715,NYCT_4234,40.679573,-73.953155,FULTON ST/BEDFORD AV,< 1 stop away,156,2017-10-01 01:04:50,25:05:57
2017-10-01 01:03:58,0,Bx11,W 179 ST/BROADWAY,40.849112,-73.93775,W FARMS RD SOUTHERN BL,40.825272,-73.89143,NYCT_714,40.831261,-73.887397,JENNINGS ST/LONGFELLOW AV,at stop,29,2017-10-01 01:04:27,24:56:23
2017-10-01 01:04:00,0,S51,LINCOLN AV/RICHMOND RD,40.581245,-74.11199,ST GEORGE FERRY via BAY ST,40.643585,-74.07261,NYCT_7078,40.614077,-74.066125,BAY ST/VIRGINIA AV,< 1 stop away,224,2017-10-01 01:04:34,25:04:43
2017-10-01 01:04:01,0,B82,STILLWELL TERMINAL BUS LOOP,40.577079,-73.981296,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,40.642991,-73.878325,NYCT_6832,40.645051,-73.902445,GLENWOOD RD/ROCKAWAY PY,approaching,73,2017-10-01 01:04:27,24:37:00
2017-10-01 01:04:15,1,B63,BROOKLYN BRIDGE PARK RD/JORALEMON ST,40.692232,-74.000448,BAY RIDGE SHORE RD via 5 AV,40.612311,-74.035981,NYCT_240,40.644563,-74.010882,5 AV/53 ST,< 1 stop away,194,2017-10-01 01:05:10,25:02:54
2017-10-01 01:04:17,1,B15,JFK AIRPORT/TERMINAL 5 AirTrain STATION,40.647276,-73.779631,BED-STUY WOODHULL HOSP,40.699777,-73.941503,NYCT_7094,40.674447,-73.925024,BERGEN ST/BUFFALO AV,approaching,69,2017-10-01 01:04:45,25:06:16
2017-10-01 01:04:14,1,B49,FRANKLIN AV/LEFFERTS PL,40.680474,-73.955643,MNHATN BCH KNGSBRO CC via BEDFORD AV,40.578119,-73.939855,NYCT_4594,40.609572,-73.953337,OCEAN AV/QUENTIN RD,approaching,122,2017-10-01 01:04:36,25:00:37
2017-10-01 01:03:53,0,B54,JAY ST/MYRTLE PLZ,40.694503,-73.987123,RIDGEWOOD TERM via MYRTLE,40.700528,-73.91015,NYCT_6517,40.694772,-73.954463,MYRTLE AV/WALWORTH ST,approaching,51,2017-10-01 01:04:27,25:03:26
2017-10-01 01:04:21,1,B45,ST JOHNS PL/RALPH AV,40.670227,-73.923231,DNTWN BKLYN COURT ST,40.691439,-73.991194,NYCT_4823,40.690874,-73.988939,JORALEMON ST/COURT ST,< 1 stop away,310,2017-10-01 01:06:17,25:02:52
2017-10-01 01:04:16,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695535,-73.990829,KINGS PLAZA via FLATBSH,40.609212,-73.921513,NYCT_4533,40.61284,-73.926124,FLATBUSH AV/AV T,< 1 stop away,224,2017-10-01 01:04:49,24:50:12
2017-10-01 01:04:15,1,S62,ST GEORGE FERRY/S62 & S92,40.643176,-74.074305,TRAVIS via VICTORY,40.586573,-74.199393,NYCT_8278,40.598291,-74.180367,VICTORY BL/BARON BL,< 1 stop away,175,2017-10-01 01:04:29,24:56:34
2017-10-01 01:03:56,0,Q32,W 32 ST/7 AV,40.749406,-73.991017,JACKSON HTS NORTHERN - 81 via ROOSVLT,40.755323,-73.886137,NYCT_4192,40.752049,-73.943679,QUEENS PLAZA S/28 ST,< 1 stop away,456,2017-10-01 01:04:43,25:01:00
2017-10-01 01:03:52,0,B15,MARCUS GARVEY BL/BROADWAY,40.699722,-73.941516,JFK AIRPORT,40.646909,-73.779564,NYCT_6597,40.668307,-73.873044,FOUNTAIN AV/HEGEMAN AV,approaching,67,2017-10-01 01:04:27,25:04:36
2017-10-01 01:04:16,1,B46,WASHINGTON PLZ/LANE3,40.709392,-73.95952,KINGS PLAZA via UTICA,40.60914,-73.921443,NYCT_5067,40.651451,-73.930351,UTICA AV/CHURCH AV,at stop,7,2017-10-01 01:04:27,24:51:00
2017-10-01 01:04:10,1,B44,WASHINGTON PLZ/WASHINGTON PLZ,40.709285,-73.959526,EMMONS AV,40.584028,-73.938408,NYCT_4599,40.683437,-73.950187,NOSTRAND AV/HANCOCK ST,approaching,137,2017-10-01 01:04:31,24:59:05
2017-10-01 01:04:23,1,Q24,ARCHER AV/MERRICK BL,40.704527,-73.792351,LFYTT ST PTCHN AV via ATLNTC AV via BDWY,40.692386,-73.927876,NYCT_4825,40.676374,-73.892046,ATLANTIC AV/MILLER AV,approaching,45,2017-10-01 01:04:31,24:52:01
2017-10-01 01:03:59,1,B15,JFK AIRPORT/TERMINAL 5 AirTrain STATION,40.647276,-73.779631,BED-STUY WOODHULL HOSP,40.699777,-73.941503,NYCT_6822,40.700005,-73.941373,MARCUS GARVEY BL/BROADWAY,at stop,25,2017-10-01 01:04:27,24:34:00
2017-10-01 01:04:00,0,Bx36,W 179 ST/BROADWAY,40.849112,-73.93775,SOUNDVIEW PUGSLEY AV,40.820506,-73.851633,NYCT_7795,40.8521,-73.897487,E 180 ST/WASHINGTON AV,< 1 stop away,214,2017-10-01 01:05:02,24:41:25
2017-10-01 01:04:22,0,B82,STILLWELL TERMINAL BUS LOOP,40.577079,-73.981296,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,40.642991,-73.878325,NYCT_7111,40.644217,-73.902661,GLENWOOD RD/ROCKAWAY PY,< 1 stop away,206,2017-10-01 01:05:24,24:54:00
2017-10-01 01:04:11,1,Bx21,WESTCHESTER AV/LANE  AV,40.83974,-73.843199,MOTT HAVEN 136 ST,40.809653,-73.928362,NYCT_7689,40.835569,-73.893296,BOSTON RD/LOUIS NINE BL,approaching,150,2017-10-01 01:04:37,25:06:24
2017-10-01 01:03:59,0,M100,1 AV/125 ST,40.801966,-73.931361,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4136,40.804186,-73.936975,E 125 ST/LEXINGTON AV,approaching,79,2017-10-01 01:04:29,25:06:05
2017-10-01 01:04:18,1,B9,KINGS PLZ/KINGS PLZ,40.608511,-73.920689,BAY RDGE SHORE RD via AVENUE M via 60 ST,40.636809,-74.036295,NYCT_772,40.628337,-73.997706,60 ST/13 AV,approaching,124,2017-10-01 01:04:44,24:54:40
2017-10-01 01:04:12,1,Bx4,LANE AV/BENSON AV,40.840612,-73.843231,THE HUB 3 AV via WESTCHTR AV,40.816234,-73.915859,NYCT_5731,40.822405,-73.896319,WESTCHESTER AV/INTERVALE AV,approaching,32,2017-10-01 01:04:27,25:05:51
2017-10-01 01:04:20,1,Q54,JAMAICA AV/170 ST,40.707288,-73.78958,WILLAMSBURG BRIDGE PLZ,40.709478,-73.959532,NYCT_7302,40.706397,-73.832666,METROPOLITAN AV/83 AV,< 1 stop away,250,2017-10-01 01:04:48,01:01:17
2017-10-01 01:04:09,1,S78,ST GEORGE FERRY/S78,40.643655,-74.07347,BRICKTOWN MALL,40.530061,-74.226654,NYCT_8154,40.643339,-74.074078,BAY ST/NICK LAPORTE PL,< 1 stop away,239,2017-10-01 01:04:36,25:30:44
2017-10-01 01:03:40,0,M15,SOUTH ST/WHITEHALL ST,40.701536,-74.012485,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932264,NYCT_5828,40.726654,-73.985994,1 AV/ST MARKS PL,approaching,151,2017-10-01 01:04:27,24:56:30
2017-10-01 01:04:11,1,M5,BROADWAY/W 178 ST,40.848523,-73.937704,BROADWAY - 135 ST,40.82044,-73.955723,NYCT_6708,40.82193,-73.953865,BROADWAY/W 138 ST,at stop,15,2017-10-01 01:04:27,25:04:50
2017-10-01 01:04:08,0,M2,4 AV/E 10 ST,40.731342,-73.990292,WASHINGTON HTS BWAY - 168 ST via MADISON,40.840581,-73.938431,NYCT_6721,40.838136,-73.938613,AUDUBON AV/W 165 ST,< 1 stop away,156,2017-10-01 01:04:54,24:39:31
2017-10-01 01:03:55,1,M101,ST NICHOLAS AV/W 192 ST,40.856288,-73.928768,EAST VILLAGE 6 ST via LEX AV,40.729113,-73.990259,NYCT_5950,40.779137,-73.955846,LEXINGTON AV/E 83 ST,< 1 stop away,245,2017-10-01 01:04:53,24:31:43
2017-10-01 01:04:21,0,Bx19,RIVERBANK ST PK/CULTURAL CTR,40.8267,-73.955473,BRONX PK via 149 ST via SOUTHRN,40.861203,-73.880674,NYCT_5604,40.813419,-73.909964,E 149 ST/JACKSON AV,approaching,112,2017-10-01 01:05:09,24:56:10
2017-10-01 01:04:17,0,Bx6,RIVERSIDE DR W/157-10 RIVERSIDE DR W,40.836311,-73.948435,HUNTS POINT,40.810009,-73.876437,NYCT_275,40.834494,-73.945425,W 155 ST/BROADWAY,< 1 stop away,247,2017-10-01 01:05:45,25:03:08
2017-10-01 01:04:07,1,Q27,138 ST/37 AV,40.761806,-73.829556,CAMBRIA HTS 120 AV,40.692404,-73.745214,NYCT_6902,40.751549,-73.817691,HOLLY AV/ROBINSON ST,approaching,75,2017-10-01 01:04:27,25:03:30
2017-10-01 01:04:20,1,X1,CENTRAL PARK S/6 AV,40.766314,-73.977491,ELTNGVLE TRANST CTR via HYLAN BL RICH AV,40.560836,-74.17112,NYCT_2694,40.535844,-74.15682,RICHMOND AV/OAKDALE ST,0.5 miles away,835,2017-10-01 01:05:55,24:55:12
2017-10-01 01:04:04,0,M15,SOUTH ST/WHITEHALL ST,40.701536,-74.012485,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932264,NYCT_6069,40.709904,-74.001352,PEARL ST/R F WAGNER SR PL,approaching,56,2017-10-01 01:04:27,01:04:24
2017-10-01 01:04:13,1,B8,ROCKAWAY AV/HEGEMAN AV,40.655904,-73.907318,V A HOSP,40.608404,-74.023379,NYCT_664,40.627675,-73.981628,18 AV/50 ST,at stop,24,2017-10-01 01:04:27,25:00:16
2017-10-01 01:03:59,1,M101,ST NICHOLAS AV/W 192 ST,40.856288,-73.928768,96 ST,40.785182,-73.951457,NYCT_6049,40.80446,-73.937624,LEXINGTON AV/E 124 ST,approaching,84,2017-10-01 01:04:27,24:56:00
2017-10-01 01:03:56,1,S62,ST GEORGE FERRY/S62 & S92,40.643176,-74.074305,TRAVIS via VICTORY,40.586573,-74.199393,NYCT_8262,40.637788,-74.076961,VICTORY BL/MONTGOMERY AV,approaching,68,2017-10-01 01:04:26,01:02:28
2017-10-01 01:03:59,0,Q2,165 ST/TERMINAL,40.707831,-73.795422,BELMONT PK 225 ST,40.711598,-73.729152,NYCT_6873,40.707881,-73.749516,HOLLIS AV/209 PL,approaching,131,2017-10-01 01:04:27,25:01:27
2017-10-01 01:04:23,0,B82,STILLWELL TERMINAL BUS LOOP,40.577079,-73.981296,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,40.642991,-73.878325,NYCT_7105,40.643729,-73.877731,SEAVIEW AV/PENNSYLVANIA AV,approaching,95,2017-10-01 01:04:46,25:02:00
2017-10-01 01:04:02,0,B47,AV U/E 54 ST,40.611007,-73.920407,BED-STUY WOODHULL HOSP via RALPH AV,40.699777,-73.941503,NYCT_7203,40.655643,-73.923133,REMSEN AV/LENOX RD,approaching,92,2017-10-01 01:04:27,25:11:27
2017-10-01 01:04:17,0,B68,STILLWELL TERMINAL BUS LOOP,40.577039,-73.981439,WINDSOR TERR PRTCHRD SQ vi C I AV,40.660853,-73.97939,NYCT_789,40.656403,-73.973774,PROSPECT PK SW/TERRACE PL,approaching,39,2017-10-01 01:04:27,25:03:33
2017-10-01 01:04:18,0,Bx41,3 AV/151 ST,40.8171,-73.91603,WILLIAMSBRIDGE GUN HILL RD via WEBSTER,40.877934,-73.866586,NYCT_4768,40.860415,-73.892673,WEBSTER AV/E 189 ST,at stop,27,2017-10-01 01:04:27,00:59:06
2017-10-01 01:03:55,0,B62,BOERUM PL/SCHERMERHORN ST,40.690567,-73.989366,LI CITY QUEENS PLAZA,40.749703,-73.938966,NYCT_7213,40.690603,-73.989458,BOERUM PL/SCHERMERHORN ST,at stop,0,NA,25:11:00
2017-10-01 01:03:04,0,Bx4,BERGEN AV/WESTCHESTER AV,40.8163,-73.915704,WESTCHTR SQ via WESTCHTR AV,40.840268,-73.843224,NYCT_5538,40.83533,-73.84843,WESTCHESTER AV/ZEREGA AV,< 1 stop away,201,2017-10-01 01:04:27,25:02:32
2017-10-01 01:03:57,0,Bx41,3 AV/151 ST,40.8171,-73.91603,WILLIAMSBRIDGE GUN HILL RD via WEBSTER,40.877934,-73.866586,NYCT_1232,40.873288,-73.874726,WEBSTER AV/GUN HILL RD,< 1 stop away,626,2017-10-01 01:05:31,25:04:08
2017-10-01 01:03:54,0,Bx1,LINCOLN AV/E 137 ST,40.809617,-73.928272,RIVERDALE 231 ST via CONCOURSE,40.881062,-73.908689,NYCT_1213,40.87883,-73.904566,W 231 ST/BROADWAY,approaching,84,2017-10-01 01:04:27,24:59:31
2017-10-01 01:03:59,0,Bx40,SEDGWICK AV/CEDAR AV,40.852352,-73.920231,THROGS NECK FT SCHUYLER via TREMONT,40.809077,-73.801898,NYCT_1283,40.818909,-73.817154,E TREMONT AV/MILES AV,at stop,0,2017-10-01 01:04:27,25:05:30
2017-10-01 01:04:20,1,B35,HEGEMAN AV/CHESTER AV,40.656215,-73.908149,SUNSET PARK 1 AV via CHURCH,40.656499,-74.012109,NYCT_258,40.649132,-73.963865,CHURCH AV/E 16 ST,approaching,126,2017-10-01 01:05:01,25:02:31
2017-10-01 01:04:19,1,B44,WASHINGTON PLZ/WASHINGTON PLZ,40.709285,-73.959526,EMMONS AV,40.584028,-73.938408,NYCT_4617,40.585993,-73.935685,SHORE PKY/COYLE ST,< 1 stop away,154,2017-10-01 01:04:36,24:54:20
2017-10-01 01:04:13,0,B62,BOERUM PL/SCHERMERHORN ST,40.690567,-73.989366,LI CITY QUEENS PLAZA,40.749703,-73.938966,NYCT_4049,40.707469,-73.964762,DIVISION AV/LEE AV,< 1 stop away,259,2017-10-01 01:05:14,24:57:57
2017-10-01 01:04:22,1,Q32,82 ST/NORTHERN BL,40.755196,-73.885408,MIDTOWN PENN ST,40.749433,-73.991082,NYCT_4683,40.755025,-73.885272,82 ST/34 AV,< 1 stop away,183,2017-10-01 01:04:42,25:01:10
2017-10-01 01:04:23,1,Q44-SBS,BOSTON RD/E 180 ST,40.842561,-73.878332,SELECT BUS JAMAICA via MAIN ST,40.704933,-73.793318,NYCT_5990,40.828253,-73.846825,BRUCKNER BL/BRUSH AV,< 1 stop away,692,2017-10-01 01:05:51,24:54:40
2017-10-01 01:03:55,0,B4,NARROWS AV/77 ST,40.631834,-74.036377,SHEEPSHEAD BAY KNAPP ST,40.586626,-73.931703,NYCT_404,40.600083,-73.985899,STILLWELL AV/25 AV,approaching,82,2017-10-01 01:04:27,25:03:19
2017-10-01 01:04:15,1,M15,E 126 ST/2 AV,40.80323,-73.932451,SOUTH FERRY via 2 AV,40.701609,-74.012226,NYCT_6118,40.719423,-73.9904,ALLEN ST/DELANCEY ST,at stop,2,2017-10-01 01:04:27,24:49:13
2017-10-01 01:04:00,0,M96,W 96 ST/WEST END AV,40.794933,-73.972689,EAST SIDE 1 AV CROSSTOWN,40.784222,-73.944744,NYCT_3868,40.792061,-73.965636,W 96 ST/CENTRAL PK W,approaching,72,2017-10-01 01:04:27,01:04:00
2017-10-01 01:04:05,1,Q55,MYRTLE AV/HILLSIDE AV,40.700156,-73.832534,RIDGEWOOD PALMETTO ST via MYRTLE,40.700101,-73.910358,NYCT_3975,40.700502,-73.899913,MYRTLE AV/FOREST AV,approaching,60,2017-10-01 01:04:27,25:06:18
2017-10-01 01:03:54,0,B44,EMMONS AV/NOSTRAND AV,40.584026,-73.93844,WILLAMSBURG BRIDGE PLZ via NOSTRAND,40.709315,-73.959588,NYCT_4624,40.654042,-73.947001,NEW YORK AV/LENOX RD,approaching,66,2017-10-01 01:04:27,24:56:25
2017-10-01 01:04:20,0,S52,UNIVERSITY DRIVE/MEDICAL ARTS PAV E,40.586937,-74.086418,ST GEORGE FERRY,40.64357,-74.073225,NYCT_8234,40.620566,-74.077318,TOMPKINS AV/HILL ST,< 1 stop away,214,2017-10-01 01:05:10,25:05:22
2017-10-01 01:04:11,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883617,BENSONHURST HARWAY AV,40.592947,-73.993383,NYCT_4894,40.603325,-73.992374,BAY PY/86 ST,< 1 stop away,178,2017-10-01 01:04:49,25:02:00
2017-10-01 01:03:57,1,Q43,HILLSIDE AV/268 ST,40.738768,-73.701868,JAMAICA LIRR STA via HILLSDE,40.700502,-73.807842,NYCT_8487,40.709567,-73.79627,HILLSIDE AV/166 ST,at stop,0,2017-10-01 01:04:27,24:21:02
2017-10-01 01:04:19,0,S48,HOLLAND AV/BENJAMIN PL,40.639326,-74.17119,ST GEORGE FERRY via FOREST,40.643597,-74.073127,NYCT_8217,40.625743,-74.134774,FOREST AV/HAMLIN PL,< 1 stop away,172,2017-10-01 01:04:56,01:01:26
2017-10-01 01:04:19,0,S48,HOLLAND AV/BENJAMIN PL,40.639326,-74.17119,ST GEORGE FERRY via FOREST,40.643597,-74.073127,NYCT_8217,40.625743,-74.134774,FOREST AV/HAMLIN PL,< 1 stop away,172,2017-10-01 01:04:56,01:01:33
2017-10-01 01:04:04,0,Bx31,TREMONT AV/LANE AV,40.840864,-73.842457,WOODLAWN KATONAH AV,40.902777,-73.868318,NYCT_281,40.902495,-73.868106,KATONAH AV/E 242 ST,approaching,63,2017-10-01 01:04:27,24:51:00
